user_id,signup_date,status,age,city,salary
U27713,2024-04-12 00:00:00,active,58,New York,87532
U27714,2024-11-10 00:00:00,inactive,,Los Angeles,85251
U27715,2024-11-02 00:00:00,active,42,New York,30640
U27716,2024-11-01 00:00:00,active,46,New York,66155
U27717,2024-01-06 00:00:00,inactive,51,Mumbai,105052
U27718,2024-02-22 00:00:00,inactive,38,Chicago,40803
U27719,2024-02-05 00:00:00,active,56,London,21877
U27720,2024-06-17 00:00:00,active,41,Los Angeles,31733
U27721,2024-03-05 00:00:00,inactive,42,New York,96759
U27722,2024-06-07 00:00:00,inactive,53,Mumbai,71822
U27723,2024-12-09 00:00:00,inactive,59,Delhi,81583
U27724,2024-01-27 00:00:00,inactive,,Houston,32647
U27725,2024-03-02 00:00:00,active,43,Mumbai,83594
U27726,2024-05-16 00:00:00,active,18,Delhi,28432
U27727,2024-03-30 00:00:00,inactive,60,Mumbai,N/A
U27728,2024-05-05 00:00:00,inactive,30,Phoenix,68811
U27729,2024-03-31 00:00:00,active,56,Houston,27814
U27730,2024-06-25 00:00:00,inactive,49,Chicago,40842
U27731,2024-01-31 00:00:00,inactive,33,Los Angeles,110778
U27732,2024-07-15 00:00:00,inactive,28,Los Angeles,N/A
U27733,2024-03-06 00:00:00,inactive,48,New York,21240
U27734,2024-04-17 00:00:00,inactive,51,Houston,115628
U27735,2024-12-10 00:00:00,active,52,Chicago,86870
U27736,2024-11-23 00:00:00,active,28,Chicago,91943
U27737,2024-05-13 00:00:00,active,50,London,97164
U27738,2024-06-06 00:00:00,inactive,46,Chicago,47277
U27739,2024-11-25 00:00:00,active,47,Mumbai,105776
U27740,2024-11-25 00:00:00,active,38,London,22836
U27741,2024-12-11 00:00:00,inactive,49,New York,43319
U27742,2024-02-02 00:00:00,active,59,Houston,23743
U27743,2024-06-07 00:00:00,active,43,Chicago,81778
U27744,2024-01-20 00:00:00,inactive,38,Phoenix,89574
U27745,2024-06-03 00:00:00,inactive,,Delhi,56539
U27746,2024-12-26 00:00:00,inactive,42,Los Angeles,107553
U27747,2024-02-24 00:00:00,active,18,Delhi,102605
U27748,2024-11-17 00:00:00,active,59,Delhi,109783
U27749,2024-11-27 00:00:00,inactive,50,Delhi,119236
U27750,2024-07-19 00:00:00,active,60,London,58290
U27751,2024-08-17 00:00:00,inactive,42,Chicago,65247
U27752,2024-09-16 00:00:00,active,22,Mumbai,56387
U27753,2024-01-10 00:00:00,inactive,42,Houston,111125
U27754,2024-07-12 00:00:00,inactive,,Delhi,74155
U27755,2024-06-27 00:00:00,inactive,59,Los Angeles,91918
U27756,2024-10-14 00:00:00,active,18,New York,22265
U27757,2024-02-11 00:00:00,inactive,60,Houston,88575
U27758,2024-01-02 00:00:00,inactive,,Los Angeles,90929
U27759,2024-08-13 00:00:00,active,43,Delhi,48541
U27760,2024-07-09 00:00:00,inactive,53,Chicago,32391
U27761,2024-08-20 00:00:00,inactive,49,New York,20330
U27762,2024-06-10 00:00:00,active,50,Phoenix,117647
U27763,2024-09-18 00:00:00,inactive,26,Phoenix,34803
U27764,2024-04-22 00:00:00,active,32,Phoenix,85051
U27765,2024-07-19 00:00:00,inactive,54,Chicago,119937
U27766,2024-11-07 00:00:00,inactive,52,Phoenix,N/A
U27767,2024-03-14 00:00:00,inactive,25,London,117217
U27768,2024-08-16 00:00:00,active,53,Delhi,104630
U27769,2024-12-06 00:00:00,active,58,Houston,N/A
U27770,2024-07-02 00:00:00,active,25,New York,52019
U27771,2024-01-14 00:00:00,active,55,Chicago,22530
U27772,2024-07-09 00:00:00,active,45,New York,99643
U27773,2024-02-03 00:00:00,inactive,22,London,N/A
U27774,2024-08-02 00:00:00,inactive,42,Los Angeles,33118
U27775,2024-03-26 00:00:00,active,32,Mumbai,97106
U27776,2024-05-28 00:00:00,active,49,Los Angeles,79081
U27777,2024-12-28 00:00:00,inactive,49,London,24887
U27778,2024-10-31 00:00:00,inactive,34,Los Angeles,89223
U27779,2024-03-08 00:00:00,active,60,Chicago,22956
U27780,2024-06-10 00:00:00,active,57,London,80804
U27781,2024-11-29 00:00:00,inactive,23,New York,56780
U27782,2024-04-26 00:00:00,active,63,Chicago,111940
U27783,2024-03-15 00:00:00,inactive,60,New York,39156
U27784,2024-11-13 00:00:00,inactive,25,New York,53951
U27785,2024-03-22 00:00:00,inactive,34,Chicago,30265
U27786,2024-03-10 00:00:00,inactive,41,Phoenix,N/A
U27787,2024-01-05 00:00:00,inactive,58,London,109843
U27788,2024-09-13 00:00:00,active,26,Houston,89094
U27789,2024-03-16 00:00:00,active,20,Houston,95422
U27790,2024-05-21 00:00:00,active,20,Mumbai,85983
U27791,2024-09-06 00:00:00,active,26,London,N/A
U27792,2024-08-23 00:00:00,inactive,64,Chicago,68748
U27793,2024-06-06 00:00:00,active,30,Los Angeles,116725
U27794,2024-07-15 00:00:00,active,19,Los Angeles,84034
U27795,2024-08-29 00:00:00,inactive,56,New York,100522
U27796,2024-09-30 00:00:00,active,58,Houston,68122
U27797,2024-08-14 00:00:00,active,33,New York,94581
U27798,2024-07-19 00:00:00,inactive,19,Chicago,24047
U27799,2024-03-11 00:00:00,inactive,50,Los Angeles,N/A
U27800,2024-07-06 00:00:00,inactive,63,Delhi,34963
U27801,2024-11-20 00:00:00,inactive,31,Chicago,40442
U27802,2024-01-07 00:00:00,active,41,Chicago,N/A
U27803,2024-09-30 00:00:00,active,56,Los Angeles,69780
U27804,2024-12-03 00:00:00,active,,London,57406
U27805,2024-12-19 00:00:00,inactive,,Delhi,68821
U27806,2024-08-04 00:00:00,active,61,New York,47293
U27807,2024-07-04 00:00:00,active,22,Phoenix,32767
U27808,2024-09-16 00:00:00,inactive,18,Phoenix,N/A
U27809,2024-11-04 00:00:00,inactive,22,Los Angeles,65641
U27810,2024-07-12 00:00:00,active,38,London,112657
U27811,2024-08-06 00:00:00,inactive,60,London,24514
U27812,2024-05-20 00:00:00,active,57,New York,46155
U27813,2024-02-10 00:00:00,inactive,34,London,21955
U27814,2024-05-10 00:00:00,inactive,32,Chicago,118597
U27815,2024-12-30 00:00:00,inactive,61,Chicago,86406
U27816,2024-10-23 00:00:00,inactive,34,Mumbai,84604
U27817,2024-05-23 00:00:00,active,46,New York,107980
U27818,2024-03-30 00:00:00,inactive,53,Phoenix,53236
U27819,2024-07-07 00:00:00,active,51,New York,72363
U27820,2024-01-12 00:00:00,active,49,Mumbai,44744
U27821,2024-02-25 00:00:00,active,21,Los Angeles,83382
U27822,2024-01-05 00:00:00,active,46,Mumbai,89984
U27823,2024-08-16 00:00:00,inactive,62,Phoenix,69643
U27824,2024-12-04 00:00:00,inactive,53,Chicago,49957
U27825,2024-08-12 00:00:00,inactive,33,Phoenix,34276
U27826,2024-04-04 00:00:00,active,19,Chicago,78869
U27827,2024-12-26 00:00:00,inactive,19,Houston,33127
U27828,2024-02-18 00:00:00,inactive,18,New York,28531
U27829,2024-08-11 00:00:00,inactive,26,Mumbai,68330
U27830,2024-01-30 00:00:00,inactive,,Mumbai,N/A
U27831,2024-12-07 00:00:00,inactive,56,Phoenix,113358
U27832,2024-02-16 00:00:00,inactive,56,Houston,87348
U27833,2024-10-31 00:00:00,inactive,26,Los Angeles,43206
U27834,2024-04-03 00:00:00,inactive,31,New York,64780
U27835,2024-10-12 00:00:00,active,31,Los Angeles,53967
U27836,2024-10-05 00:00:00,active,52,Mumbai,N/A
U27837,2024-02-23 00:00:00,inactive,23,Houston,N/A
U27838,2024-03-16 00:00:00,active,57,New York,50090
U27839,2024-11-25 00:00:00,active,22,New York,99418
U27840,2024-04-02 00:00:00,inactive,65,Phoenix,113495
U27841,2024-10-05 00:00:00,active,30,London,N/A
U27842,2024-03-21 00:00:00,active,39,Los Angeles,71398
U27843,2024-08-08 00:00:00,inactive,46,Phoenix,75601
U27844,2024-10-08 00:00:00,active,37,Mumbai,20697
U27845,2024-04-16 00:00:00,active,21,London,82322
U27846,2024-07-23 00:00:00,inactive,52,London,111365
U27847,2024-12-18 00:00:00,active,20,Los Angeles,33359
U27848,2024-06-19 00:00:00,active,24,Los Angeles,114717
U27849,2024-10-23 00:00:00,active,48,New York,70266
U27850,2024-08-30 00:00:00,active,35,Houston,45818
U27851,2024-12-11 00:00:00,inactive,60,London,93903
U27852,2024-12-28 00:00:00,inactive,33,Chicago,62183
U27853,2024-03-02 00:00:00,inactive,59,Los Angeles,53200
U27854,2024-11-30 00:00:00,inactive,64,Los Angeles,106649
U27855,2024-02-28 00:00:00,active,47,Chicago,82087
U27856,2024-07-28 00:00:00,active,31,London,98636
U27857,2024-09-14 00:00:00,active,,Chicago,35719
U27858,2024-10-19 00:00:00,active,23,Chicago,30934
U27859,2024-09-01 00:00:00,inactive,,Los Angeles,102354
U27860,2024-06-28 00:00:00,active,,Los Angeles,106614
U27861,2024-03-01 00:00:00,active,,London,N/A
U27862,2024-03-20 00:00:00,inactive,62,Los Angeles,49568
U27863,2024-03-30 00:00:00,inactive,41,Los Angeles,N/A
U27864,2024-09-18 00:00:00,inactive,40,Delhi,78347
U27865,2024-02-07 00:00:00,inactive,30,Mumbai,63868
U27866,2024-09-28 00:00:00,active,24,Mumbai,78846
U27867,2024-05-05 00:00:00,inactive,31,London,27093
U27868,2024-04-11 00:00:00,inactive,55,London,45331
U27869,2024-07-29 00:00:00,active,43,London,92448
U27870,2024-11-10 00:00:00,active,32,Delhi,49579
U27871,2024-12-22 00:00:00,inactive,21,Chicago,110250
U27872,2024-06-19 00:00:00,active,35,London,113758
U27873,2024-08-11 00:00:00,inactive,26,Delhi,119837
U27874,2024-01-11 00:00:00,inactive,41,Chicago,80144
U27875,2024-09-11 00:00:00,active,29,Phoenix,61899
U27876,2024-06-05 00:00:00,inactive,28,New York,55153
U27877,2024-01-29 00:00:00,inactive,47,New York,59691
U27878,2024-10-06 00:00:00,inactive,59,Phoenix,30301
U27879,2024-08-09 00:00:00,inactive,56,Los Angeles,32860
U27880,2024-12-11 00:00:00,inactive,36,London,74995
U27881,2024-01-07 00:00:00,inactive,52,Phoenix,99028
U27882,2024-12-28 00:00:00,inactive,31,Phoenix,53437
U27883,2024-07-15 00:00:00,active,40,Chicago,57458
U27884,2024-04-21 00:00:00,active,55,Chicago,109005
U27885,2024-03-26 00:00:00,inactive,29,Mumbai,54561
U27886,2024-10-16 00:00:00,inactive,52,Chicago,42496
U27887,2024-09-21 00:00:00,inactive,59,Chicago,118425
U27888,2024-05-15 00:00:00,active,54,Houston,57377
U27889,2024-10-29 00:00:00,active,,Houston,108051
U27890,2024-06-25 00:00:00,inactive,31,Mumbai,115448
U27891,2024-04-10 00:00:00,active,19,New York,39596
U27892,2024-07-27 00:00:00,inactive,64,Phoenix,41322
U27893,2024-10-19 00:00:00,active,56,Houston,84953
U27894,2024-12-15 00:00:00,inactive,22,London,101684
U27895,2024-08-28 00:00:00,inactive,24,Chicago,N/A
U27896,2024-11-14 00:00:00,active,51,New York,95740
U27897,2024-07-12 00:00:00,active,27,Los Angeles,41493
U27898,2024-01-27 00:00:00,active,,Delhi,112955
U27899,2024-04-01 00:00:00,active,37,London,113588
U27900,2024-03-30 00:00:00,inactive,54,Los Angeles,99817
U27901,2024-12-22 00:00:00,inactive,42,Los Angeles,21256
U27902,2024-10-21 00:00:00,active,30,Chicago,N/A
U27903,2024-04-17 00:00:00,active,58,Phoenix,116456
U27904,2024-03-18 00:00:00,active,44,Mumbai,N/A
U27905,2024-11-22 00:00:00,active,62,Mumbai,N/A
U27906,2024-07-14 00:00:00,active,18,Mumbai,N/A
U27907,2024-12-27 00:00:00,inactive,51,London,66151
U27908,2024-03-13 00:00:00,inactive,32,New York,115417
U27909,2024-07-19 00:00:00,inactive,43,Houston,109246
U27910,2024-08-27 00:00:00,active,52,Delhi,51178
U27911,2024-01-11 00:00:00,inactive,64,Los Angeles,31892
U27912,2024-01-26 00:00:00,inactive,24,London,46167
U27913,2024-01-07 00:00:00,active,52,Los Angeles,54123
U27914,2024-02-11 00:00:00,active,20,New York,61574
U27915,2024-07-27 00:00:00,active,44,Mumbai,46026
U27916,2024-08-26 00:00:00,active,19,Chicago,89668
U27917,2024-02-08 00:00:00,active,61,Mumbai,95646
U27918,2024-04-10 00:00:00,inactive,40,Chicago,53971
U27919,2024-12-26 00:00:00,inactive,62,Mumbai,46733
U27920,2024-11-17 00:00:00,inactive,55,Houston,86132
U27921,2024-02-04 00:00:00,active,61,Los Angeles,48427
U27922,2024-01-30 00:00:00,inactive,52,Phoenix,87914
U27923,2024-05-16 00:00:00,active,47,Chicago,83178
U27924,2024-11-15 00:00:00,inactive,26,Mumbai,34673
U27925,2024-08-18 00:00:00,active,62,Phoenix,67954
U27926,2024-08-25 00:00:00,active,33,London,25323
U27927,2024-09-26 00:00:00,active,57,Los Angeles,32601
U27928,2024-06-28 00:00:00,active,55,Los Angeles,81034
U27929,2024-04-27 00:00:00,active,41,Chicago,114660
U27930,2024-10-06 00:00:00,active,42,Delhi,32351
U27931,2024-10-20 00:00:00,inactive,61,Delhi,37016
U27932,2024-06-30 00:00:00,inactive,38,Chicago,54399
U27933,2024-08-12 00:00:00,active,52,Los Angeles,37828
U27934,2024-07-12 00:00:00,active,23,Los Angeles,N/A
U27935,2024-09-18 00:00:00,inactive,63,London,44964
U27936,2024-01-23 00:00:00,inactive,57,Houston,69774
U27937,2024-09-21 00:00:00,active,26,Delhi,88662
U27938,2024-03-21 00:00:00,active,44,Delhi,116755
U27939,2024-05-16 00:00:00,inactive,63,Los Angeles,33710
U27940,2024-03-30 00:00:00,inactive,42,Chicago,46917
U27941,2024-06-30 00:00:00,inactive,55,Delhi,N/A
U27942,2024-07-18 00:00:00,active,24,Mumbai,82203
U27943,2024-07-07 00:00:00,inactive,19,Phoenix,103623
U27944,2024-06-08 00:00:00,active,25,Phoenix,N/A
U27945,2024-05-31 00:00:00,active,48,Los Angeles,108706
U27946,2024-10-13 00:00:00,inactive,57,Mumbai,101633
U27947,2024-04-15 00:00:00,inactive,43,Houston,108199
U27948,2024-02-02 00:00:00,active,50,London,34464
U27949,2024-03-09 00:00:00,active,57,Chicago,115462
U27950,2024-12-23 00:00:00,inactive,51,London,48648
U27951,2024-01-15 00:00:00,active,44,Houston,73319
U27952,2024-10-23 00:00:00,active,36,Delhi,70109
U27953,2024-07-15 00:00:00,inactive,28,Mumbai,84274
U27954,2024-02-21 00:00:00,active,37,Delhi,54751
U27955,2024-11-19 00:00:00,inactive,48,New York,45992
U27956,2024-12-24 00:00:00,active,54,Houston,40140
U27957,2024-06-19 00:00:00,active,48,London,83275
U27958,2024-10-21 00:00:00,active,24,Houston,64124
U27959,2024-12-28 00:00:00,active,21,New York,76820
U27960,2024-03-05 00:00:00,active,62,London,21095
U27961,2024-04-29 00:00:00,inactive,49,Chicago,71496
U27962,2024-11-10 00:00:00,inactive,24,London,85729
U27963,2024-12-11 00:00:00,active,42,Houston,103871
U27964,2024-07-18 00:00:00,active,30,Phoenix,84037
U27965,2024-03-06 00:00:00,inactive,35,Los Angeles,52447
U27966,2024-10-25 00:00:00,inactive,47,London,N/A
U27967,2024-10-10 00:00:00,active,18,Delhi,74660
U27968,2024-04-10 00:00:00,active,26,Houston,49318
U27969,2024-11-13 00:00:00,inactive,64,London,68924
U27970,2024-03-31 00:00:00,inactive,20,Delhi,46408
U27971,2024-05-04 00:00:00,active,40,Phoenix,97302
U27972,2024-02-28 00:00:00,active,23,Delhi,74041
U27973,2024-02-08 00:00:00,active,46,Mumbai,29355
U27974,2024-03-19 00:00:00,inactive,30,Chicago,76881
U27975,2024-07-26 00:00:00,active,56,New York,112496
U27976,2024-01-03 00:00:00,inactive,64,Chicago,67813
U27977,2024-07-15 00:00:00,inactive,44,Los Angeles,79649
U27978,2024-08-26 00:00:00,inactive,29,Phoenix,95754
U27979,2024-10-11 00:00:00,inactive,31,London,61991
U27980,2024-10-23 00:00:00,inactive,31,London,32963
U27981,2024-07-12 00:00:00,inactive,38,Delhi,107477
U27982,2024-06-25 00:00:00,inactive,58,New York,N/A
U27983,2024-07-12 00:00:00,inactive,52,London,65339
U27984,2024-08-03 00:00:00,inactive,46,Phoenix,87817
U27985,2024-04-06 00:00:00,inactive,43,London,92581
U27986,2024-06-15 00:00:00,active,31,New York,54660
U27987,2024-03-02 00:00:00,active,29,Delhi,56250
U27988,2024-03-25 00:00:00,inactive,18,Mumbai,26190
U27989,2024-02-29 00:00:00,inactive,41,Phoenix,104157
U27990,2024-08-10 00:00:00,active,60,New York,55379
U27991,2024-01-21 00:00:00,inactive,50,Chicago,52087
U27992,2024-03-14 00:00:00,active,27,Los Angeles,N/A
U27993,2024-06-17 00:00:00,inactive,34,Phoenix,92868
U27994,2024-12-18 00:00:00,inactive,55,New York,117418
U27995,2024-04-07 00:00:00,inactive,24,Phoenix,91381
U27996,2024-07-28 00:00:00,active,59,Phoenix,91154
U27997,2024-04-12 00:00:00,inactive,49,Chicago,56658
U27998,2024-07-28 00:00:00,inactive,39,Chicago,N/A
U27999,2024-08-08 00:00:00,active,61,Houston,61661
U28000,2024-05-15 00:00:00,inactive,42,Los Angeles,89771
U28001,2024-12-28 00:00:00,active,64,Delhi,65611
U28002,2024-09-22 00:00:00,active,19,Los Angeles,70631
U28003,2024-01-23 00:00:00,inactive,55,Delhi,77293
U28004,2024-09-30 00:00:00,inactive,27,Chicago,27512
U28005,2024-04-28 00:00:00,active,47,Phoenix,71871
U28006,2024-04-18 00:00:00,active,29,Delhi,76790
U28007,2024-05-09 00:00:00,active,26,New York,33565
U28008,2024-12-22 00:00:00,active,50,Los Angeles,73066
U28009,2024-04-08 00:00:00,active,,Phoenix,49205
U28010,2024-11-10 00:00:00,inactive,52,New York,75750
U28011,2024-05-07 00:00:00,inactive,63,New York,N/A
U28012,2024-09-12 00:00:00,inactive,65,New York,33877
U28013,2024-07-13 00:00:00,active,39,Los Angeles,92818
U28014,2024-07-02 00:00:00,inactive,34,Los Angeles,69365
U28015,2024-07-21 00:00:00,inactive,32,Chicago,N/A
U28016,2024-07-14 00:00:00,active,24,Delhi,114093
U28017,2024-11-19 00:00:00,active,40,London,89183
U28018,2024-10-09 00:00:00,inactive,38,Chicago,105419
U28019,2024-07-17 00:00:00,inactive,36,New York,91482
U28020,2024-02-08 00:00:00,inactive,39,Delhi,87886
U28021,2024-12-10 00:00:00,active,,Los Angeles,60898
U28022,2024-07-19 00:00:00,active,20,Mumbai,112634
U28023,2024-10-21 00:00:00,active,26,New York,N/A
U28024,2024-11-11 00:00:00,active,23,Houston,99332
U28025,2024-10-20 00:00:00,inactive,34,London,71786
U28026,2024-08-22 00:00:00,inactive,44,Phoenix,48147
U28027,2024-10-29 00:00:00,active,20,London,103626
U28028,2024-03-31 00:00:00,inactive,63,Mumbai,N/A
U28029,2024-04-27 00:00:00,inactive,19,Chicago,101364
U28030,2024-08-22 00:00:00,active,,Chicago,69885
U28031,2024-07-22 00:00:00,inactive,28,London,60917
U28032,2024-04-13 00:00:00,inactive,22,Chicago,97759
U28033,2024-03-19 00:00:00,inactive,,Chicago,39505
U28034,2024-09-23 00:00:00,active,21,Phoenix,31134
U28035,2024-03-19 00:00:00,active,56,Delhi,47394
U28036,2024-08-21 00:00:00,inactive,36,London,N/A
U28037,2024-12-28 00:00:00,inactive,24,Delhi,77808
U28038,2024-04-21 00:00:00,active,42,New York,N/A
U28039,2024-03-11 00:00:00,active,29,Mumbai,35516
U28040,2024-04-20 00:00:00,inactive,46,Chicago,107085
U28041,2024-10-23 00:00:00,active,26,New York,N/A
U28042,2024-12-16 00:00:00,inactive,38,Mumbai,41222
U28043,2024-02-10 00:00:00,active,33,Phoenix,96375
U28044,2024-01-12 00:00:00,inactive,21,London,80344
U28045,2024-03-29 00:00:00,inactive,22,Houston,69979
U28046,2024-12-30 00:00:00,active,56,Delhi,48645
U28047,2024-03-21 00:00:00,inactive,56,Mumbai,115717
U28048,2024-03-06 00:00:00,inactive,18,Delhi,54237
U28049,2024-04-12 00:00:00,inactive,47,Mumbai,109156
U28050,2024-02-29 00:00:00,active,52,Chicago,39621
U28051,2024-07-21 00:00:00,active,37,London,43585
U28052,2024-08-05 00:00:00,active,27,London,99561
U28053,2024-07-21 00:00:00,inactive,45,Los Angeles,104302
U28054,2024-03-14 00:00:00,active,19,Delhi,46544
U28055,2024-04-23 00:00:00,active,64,Mumbai,62971
U28056,2024-08-01 00:00:00,active,47,London,90966
U28057,2024-05-19 00:00:00,inactive,37,London,43851
U28058,2024-11-13 00:00:00,active,61,Houston,N/A
U28059,2024-08-28 00:00:00,active,64,Chicago,82059
U28060,2024-07-30 00:00:00,inactive,31,Chicago,110257
U28061,2024-07-11 00:00:00,active,39,Mumbai,53134
U28062,2024-09-29 00:00:00,inactive,42,Phoenix,N/A
U28063,2024-03-27 00:00:00,inactive,52,Chicago,87512
U28064,2024-06-18 00:00:00,active,65,New York,107677
U28065,2024-04-12 00:00:00,active,49,London,78187
U28066,2024-05-06 00:00:00,inactive,32,London,55379
U28067,2024-09-14 00:00:00,active,35,Mumbai,38846
U28068,2024-12-04 00:00:00,inactive,33,Mumbai,101267
U28069,2024-01-17 00:00:00,active,54,Delhi,114135
U28070,2024-07-11 00:00:00,inactive,28,London,108088
U28071,2024-10-26 00:00:00,active,28,Mumbai,110566
U28072,2024-05-31 00:00:00,inactive,51,Houston,111785
U28073,2024-02-23 00:00:00,active,46,New York,77022
U28074,2024-02-24 00:00:00,active,54,Delhi,20203
U28075,2024-12-01 00:00:00,inactive,29,London,29467
U28076,2024-01-02 00:00:00,inactive,59,London,75869
U28077,2024-04-05 00:00:00,active,,Chicago,101891
U28078,2024-02-08 00:00:00,active,,Delhi,98423
U28079,2024-02-18 00:00:00,active,28,Los Angeles,30163
U28080,2024-10-13 00:00:00,inactive,53,Delhi,68921
U28081,2024-10-10 00:00:00,inactive,50,Mumbai,30708
U28082,2024-05-10 00:00:00,inactive,65,Los Angeles,78426
U28083,2024-09-16 00:00:00,inactive,46,Delhi,113988
U28084,2024-01-29 00:00:00,inactive,56,Chicago,80412
U28085,2024-04-07 00:00:00,active,43,London,N/A
U28086,2024-11-11 00:00:00,active,27,London,104755
U28087,2024-09-16 00:00:00,active,21,Los Angeles,71724
U28088,2024-04-16 00:00:00,inactive,63,Delhi,88422
U28089,2024-01-15 00:00:00,inactive,25,Delhi,72234
U28090,2024-01-13 00:00:00,inactive,19,Delhi,89885
U28091,2024-11-09 00:00:00,inactive,41,Los Angeles,67518
U28092,2024-05-14 00:00:00,inactive,31,Chicago,72694
U28093,2024-01-07 00:00:00,inactive,29,Phoenix,118692
U28094,2024-05-26 00:00:00,inactive,32,Mumbai,78472
U28095,2024-12-28 00:00:00,active,61,Mumbai,99320
U28096,2024-03-30 00:00:00,inactive,30,Delhi,45759
U28097,2024-05-03 00:00:00,active,46,Delhi,106639
U28098,2024-06-03 00:00:00,active,51,New York,45760
U28099,2024-11-10 00:00:00,inactive,26,Delhi,101831
U28100,2024-03-11 00:00:00,active,29,Mumbai,45277
U28101,2024-09-23 00:00:00,active,47,Mumbai,51460
U28102,2024-06-18 00:00:00,active,39,Los Angeles,48178
U28103,2024-01-24 00:00:00,active,51,London,109125
U28104,2024-06-30 00:00:00,inactive,33,Delhi,65836
U28105,2024-08-17 00:00:00,active,32,Chicago,44053
U28106,2024-08-13 00:00:00,inactive,37,Los Angeles,78604
U28107,2024-12-19 00:00:00,inactive,47,London,101504
U28108,2024-02-07 00:00:00,active,31,New York,34562
U28109,2024-06-15 00:00:00,active,65,Houston,115847
U28110,2024-01-19 00:00:00,active,36,Mumbai,74843
U28111,2024-08-15 00:00:00,active,36,Chicago,45533
U28112,2024-02-11 00:00:00,active,59,Mumbai,93508
U28113,2024-05-28 00:00:00,inactive,38,Houston,21383
U28114,2024-12-21 00:00:00,inactive,54,Mumbai,117783
U28115,2024-09-25 00:00:00,inactive,40,Phoenix,31172
U28116,2024-09-08 00:00:00,inactive,19,Houston,44694
U28117,2024-08-02 00:00:00,inactive,48,Mumbai,100478
U28118,2024-03-22 00:00:00,active,20,Chicago,82277
U28119,2024-01-06 00:00:00,inactive,43,New York,35344
U28120,2024-09-25 00:00:00,inactive,35,Houston,80096
U28121,2024-03-28 00:00:00,inactive,46,Houston,56533
U28122,2024-07-10 00:00:00,active,53,Mumbai,80817
U28123,2024-08-03 00:00:00,inactive,62,London,27150
U28124,2024-12-13 00:00:00,inactive,27,Chicago,71284
U28125,2024-04-06 00:00:00,active,31,Phoenix,107933
U28126,2024-01-06 00:00:00,active,31,Phoenix,N/A
U28127,2024-06-02 00:00:00,inactive,65,London,N/A
U28128,2024-07-31 00:00:00,inactive,,London,42858
U28129,2024-07-16 00:00:00,active,22,Delhi,89106
U28130,2024-01-12 00:00:00,inactive,64,New York,74724
U28131,2024-08-25 00:00:00,inactive,43,Mumbai,35826
U28132,2024-04-07 00:00:00,active,25,New York,24764
U28133,2024-04-17 00:00:00,inactive,18,Delhi,64488
U28134,2024-02-18 00:00:00,active,58,Houston,108139
U28135,2024-04-06 00:00:00,inactive,18,Delhi,70639
U28136,2024-01-01 00:00:00,inactive,48,Los Angeles,44675
U28137,2024-11-13 00:00:00,active,28,London,91910
U28138,2024-12-11 00:00:00,active,18,Mumbai,88125
U28139,2024-02-14 00:00:00,inactive,38,Phoenix,54663
U28140,2024-10-06 00:00:00,inactive,30,Phoenix,73014
U28141,2024-07-26 00:00:00,active,41,Houston,52827
U28142,2024-03-04 00:00:00,inactive,37,Houston,80695
U28143,2024-12-21 00:00:00,active,46,Los Angeles,56233
U28144,2024-06-05 00:00:00,inactive,21,New York,85772
U28145,2024-04-24 00:00:00,active,58,Phoenix,109984
U28146,2024-06-13 00:00:00,inactive,34,Delhi,41483
U28147,2024-01-12 00:00:00,inactive,47,Chicago,91770
U28148,2024-06-14 00:00:00,active,26,Chicago,N/A
U28149,2024-06-16 00:00:00,inactive,24,London,65082
U28150,2024-07-04 00:00:00,inactive,26,Delhi,33495
U28151,2024-12-14 00:00:00,active,50,Delhi,84700
U28152,2024-02-13 00:00:00,inactive,24,Los Angeles,N/A
U28153,2024-04-06 00:00:00,inactive,27,Mumbai,79980
U28154,2024-09-29 00:00:00,active,50,Chicago,108309
U28155,2024-06-11 00:00:00,active,64,Chicago,95999
U28156,2024-07-11 00:00:00,active,48,Los Angeles,39080
U28157,2024-09-14 00:00:00,inactive,,New York,54857
U28158,2024-12-28 00:00:00,active,63,Chicago,111378
U28159,2024-12-28 00:00:00,active,42,Chicago,119776
U28160,2024-09-19 00:00:00,active,55,London,N/A
U28161,2024-10-25 00:00:00,active,43,Houston,57680
U28162,2024-01-20 00:00:00,active,20,Houston,110484
U28163,2024-04-29 00:00:00,inactive,24,Chicago,74691
U28164,2024-08-16 00:00:00,inactive,27,Houston,95890
U28165,2024-05-12 00:00:00,inactive,50,Phoenix,22965
U28166,2024-11-16 00:00:00,active,34,London,44615
U28167,2024-08-10 00:00:00,inactive,22,Houston,N/A
U28168,2024-07-14 00:00:00,inactive,18,Delhi,84575
U28169,2024-01-20 00:00:00,active,44,Houston,95864
U28170,2024-06-30 00:00:00,inactive,31,New York,23881
U28171,2024-05-03 00:00:00,inactive,20,Los Angeles,39465
U28172,2024-05-29 00:00:00,inactive,,Houston,110658
U28173,2024-09-04 00:00:00,inactive,63,Mumbai,50077
U28174,2024-04-26 00:00:00,active,58,London,95830
U28175,2024-04-07 00:00:00,inactive,44,Mumbai,26474
U28176,2024-08-12 00:00:00,active,51,Houston,55690
U28177,2024-06-21 00:00:00,active,38,Houston,95485
U28178,2024-12-02 00:00:00,active,27,Mumbai,N/A
U28179,2024-09-12 00:00:00,inactive,38,Houston,N/A
U28180,2024-11-26 00:00:00,active,27,Los Angeles,56874
U28181,2024-09-24 00:00:00,active,,Los Angeles,71715
